,game_id,season,game_type,week,gameday,weekday,gametime,away_team,home_team,away_score,home_score,home_result,stadium,location,roof,surface,old_game_id
3238,2011_04_ATL_SEA,2011,REG,4,2011-10-02,Sunday,16:05,ATL,SEA,30.0,28.0,-2.0,CenturyLink Field,Home,outdoors,grass,2011100210
3239,2011_04_DEN_GB,2011,REG,4,2011-10-02,Sunday,16:15,DEN,GB,23.0,49.0,26.0,Lambeau Field,Home,outdoors,grass,2011100211
3240,2011_04_NE_OAK,2011,REG,4,2011-10-02,Sunday,16:15,NE,LV,31.0,19.0,-12.0,O.co Coliseum,Home,outdoors,grass,2011100212
3241,2011_04_MIA_SD,2011,REG,4,2011-10-02,Sunday,16:15,MIA,LAC,16.0,26.0,10.0,Qualcomm Stadium,Home,,,2011100213
3242,2011_04_NYJ_BAL,2011,REG,4,2011-10-02,Sunday,20:20,NYJ,BAL,17.0,34.0,17.0,M&T Bank Stadium,Home,outdoors,grass,2011100214
3243,2011_04_IND_TB,2011,REG,4,2011-10-03,Monday,20:30,IND,TB,17.0,24.0,7.0,Raymond James Stadium,Home,outdoors,grass,2011100300
3244,2011_05_PHI_BUF,2011,REG,5,2011-10-09,Sunday,13:00,PHI,BUF,24.0,31.0,7.0,Ralph Wilson Stadium,Home,outdoors,astroturf,2011100907
3245,2011_05_NO_CAR,2011,REG,5,2011-10-09,Sunday,13:00,NO,CAR,30.0,27.0,-3.0,Bank of America Stadium,Home,outdoors,grass,2011100906
3246,2011_05_OAK_HOU,2011,REG,5,2011-10-09,Sunday,13:00,LV,HOU,25.0,20.0,-5.0,Reliant Stadium,Home,closed,grass,2011100901
3247,2011_05_KC_IND,2011,REG,5,2011-10-09,Sunday,13:00,KC,IND,28.0,24.0,-4.0,Lucas Oil Stadium,Home,closed,fieldturf,2011100902
3248,2011_05_CIN_JAX,2011,REG,5,2011-10-09,Sunday,13:00,CIN,JAX,30.0,20.0,-10.0,EverBank Field,Home,outdoors,grass,2011100903
3249,2011_05_ARI_MIN,2011,REG,5,2011-10-09,Sunday,13:00,ARI,MIN,10.0,34.0,24.0,Mall of America Field,Home,closed,sportturf,2011100905
3250,2011_05_SEA_NYG,2011,REG,5,2011-10-09,Sunday,13:00,SEA,NYG,36.0,25.0,-11.0,MetLife Stadium,Home,outdoors,fieldturf,2011100904
3251,2011_05_TEN_PIT,2011,REG,5,2011-10-09,Sunday,13:00,TEN,PIT,17.0,38.0,21.0,Heinz Field,Home,outdoors,grass,2011100900
3252,2011_05_TB_SF,2011,REG,5,2011-10-09,Sunday,16:05,TB,SF,3.0,48.0,45.0,Candlestick Park,Home,outdoors,grass,2011100908
3253,2011_05_SD_DEN,2011,REG,5,2011-10-09,Sunday,16:15,LAC,DEN,29.0,24.0,-5.0,Sports Authority Field at Mile High,Home,outdoors,grass,2011100910
3254,2011_05_NYJ_NE,2011,REG,5,2011-10-09,Sunday,16:15,NYJ,NE,21.0,30.0,9.0,Gillette Stadium,Home,outdoors,grass,2011100909
3255,2011_05_GB_ATL,2011,REG,5,2011-10-09,Sunday,20:20,GB,ATL,25.0,14.0,-11.0,Georgia Dome,Home,outdoors,fieldturf,2011100911
3256,2011_05_CHI_DET,2011,REG,5,2011-10-10,Monday,20:30,CHI,DET,13.0,24.0,11.0,Ford Field,Home,closed,fieldturf,2011101000
3257,2011_06_CAR_ATL,2011,REG,6,2011-10-16,Sunday,13:00,CAR,ATL,17.0,31.0,14.0,Georgia Dome,Home,outdoors,fieldturf,2011101606
3258,2011_06_IND_CIN,2011,REG,6,2011-10-16,Sunday,13:00,IND,CIN,17.0,27.0,10.0,Paul Brown Stadium,Home,outdoors,grass,2011101601
3259,2011_06_SF_DET,2011,REG,6,2011-10-16,Sunday,13:00,SF,DET,25.0,19.0,-6.0,Ford Field,Home,closed,fieldturf,2011101604
3260,2011_06_STL_GB,2011,REG,6,2011-10-16,Sunday,13:00,LA,GB,3.0,24.0,21.0,Lambeau Field,Home,outdoors,grass,2011101605
3261,2011_06_BUF_NYG,2011,REG,6,2011-10-16,Sunday,13:00,BUF,NYG,24.0,27.0,3.0,MetLife Stadium,Home,outdoors,fieldturf,2011101600
3262,2011_06_JAX_PIT,2011,REG,6,2011-10-16,Sunday,13:00,JAX,PIT,13.0,17.0,4.0,Heinz Field,Home,outdoors,grass,2011101602
3263,2011_06_PHI_WAS,2011,REG,6,2011-10-16,Sunday,13:00,PHI,WAS,20.0,13.0,-7.0,FedExField,Home,outdoors,grass,2011101603
3264,2011_06_HOU_BAL,2011,REG,6,2011-10-16,Sunday,16:05,HOU,BAL,14.0,29.0,15.0,M&T Bank Stadium,Home,outdoors,grass,2011101608
3265,2011_06_CLE_OAK,2011,REG,6,2011-10-16,Sunday,16:05,CLE,LV,17.0,24.0,7.0,O.co Coliseum,Home,outdoors,grass,2011101607
3266,2011_06_DAL_NE,2011,REG,6,2011-10-16,Sunday,16:15,DAL,NE,16.0,20.0,4.0,Gillette Stadium,Home,outdoors,grass,2011101610
3267,2011_06_NO_TB,2011,REG,6,2011-10-16,Sunday,16:15,NO,TB,20.0,26.0,6.0,Raymond James Stadium,Home,outdoors,grass,2011101609
3268,2011_06_MIN_CHI,2011,REG,6,2011-10-16,Sunday,20:20,MIN,CHI,10.0,39.0,29.0,Soldier Field,Home,outdoors,grass,2011101611
3269,2011_06_MIA_NYJ,2011,REG,6,2011-10-17,Monday,20:30,MIA,NYJ,6.0,24.0,18.0,MetLife Stadium,Home,outdoors,fieldturf,2011101700
3270,2011_07_WAS_CAR,2011,REG,7,2011-10-23,Sunday,13:00,WAS,CAR,20.0,33.0,13.0,Bank of America Stadium,Home,outdoors,grass,2011102304
3271,2011_07_SEA_CLE,2011,REG,7,2011-10-23,Sunday,13:00,SEA,CLE,3.0,6.0,3.0,Cleveland Browns Stadium,Home,outdoors,grass,2011102306
3272,2011_07_ATL_DET,2011,REG,7,2011-10-23,Sunday,13:00,ATL,DET,23.0,16.0,-7.0,Ford Field,Home,closed,fieldturf,2011102303
3273,2011_07_DEN_MIA,2011,REG,7,2011-10-23,Sunday,13:00,DEN,MIA,18.0,15.0,-3.0,Sun Life Stadium,Home,outdoors,grass,2011102300
3274,2011_07_SD_NYJ,2011,REG,7,2011-10-23,Sunday,13:00,LAC,NYJ,21.0,27.0,6.0,MetLife Stadium,Home,outdoors,fieldturf,2011102301
3275,2011_07_CHI_TB,2011,REG,7,2011-10-23,Sunday,13:00,CHI,TB,24.0,18.0,-6.0,Wembley Stadium,Neutral,outdoors,grass,2011102305
3276,2011_07_HOU_TEN,2011,REG,7,2011-10-23,Sunday,13:00,HOU,TEN,41.0,7.0,-34.0,LP Field,Home,outdoors,grass,2011102302
3277,2011_07_PIT_ARI,2011,REG,7,2011-10-23,Sunday,16:05,PIT,ARI,32.0,20.0,-12.0,University of Phoenix Stadium,Home,closed,grass,2011102307
3278,2011_07_KC_OAK,2011,REG,7,2011-10-23,Sunday,16:05,KC,LV,28.0,0.0,-28.0,O.co Coliseum,Home,outdoors,grass,2011102308
3279,2011_07_STL_DAL,2011,REG,7,2011-10-23,Sunday,16:15,LA,DAL,7.0,34.0,27.0,Cowboys Stadium,Home,closed,fieldturf,2011102310
3280,2011_07_GB_MIN,2011,REG,7,2011-10-23,Sunday,16:15,GB,MIN,33.0,27.0,-6.0,Mall of America Field,Home,closed,sportturf,2011102309
3281,2011_07_IND_NO,2011,REG,7,2011-10-23,Sunday,20:20,IND,NO,7.0,62.0,55.0,Mercedes-Benz Superdome,Home,closed,astroturf,2011102311
3282,2011_07_BAL_JAX,2011,REG,7,2011-10-24,Monday,20:30,BAL,JAX,7.0,12.0,5.0,EverBank Field,Home,outdoors,grass,2011102400
3283,2011_08_ARI_BAL,2011,REG,8,2011-10-30,Sunday,13:00,ARI,BAL,27.0,30.0,3.0,M&T Bank Stadium,Home,outdoors,grass,2011103005
3284,2011_08_MIN_CAR,2011,REG,8,2011-10-30,Sunday,13:00,MIN,CAR,24.0,21.0,-3.0,Bank of America Stadium,Home,outdoors,grass,2011103003
3285,2011_08_JAX_HOU,2011,REG,8,2011-10-30,Sunday,13:00,JAX,HOU,14.0,24.0,10.0,Reliant Stadium,Home,closed,grass,2011103001
3286,2011_08_MIA_NYG,2011,REG,8,2011-10-30,Sunday,13:00,MIA,NYG,17.0,20.0,3.0,MetLife Stadium,Home,outdoors,fieldturf,2011103000
3287,2011_08_NO_STL,2011,REG,8,2011-10-30,Sunday,13:00,NO,LA,21.0,31.0,10.0,Edward Jones Dome,Home,,,2011103004
3288,2011_08_IND_TEN,2011,REG,8,2011-10-30,Sunday,13:00,IND,TEN,10.0,27.0,17.0,LP Field,Home,outdoors,grass,2011103002
3289,2011_08_WAS_BUF,2011,REG,8,2011-10-30,Sunday,16:05,WAS,BUF,0.0,23.0,23.0,Rogers Centre,Home,outdoors,astroturf,2011103007
3290,2011_08_DET_DEN,2011,REG,8,2011-10-30,Sunday,16:05,DET,DEN,45.0,10.0,-35.0,Sports Authority Field at Mile High,Home,outdoors,grass,2011103006
3291,2011_08_NE_PIT,2011,REG,8,2011-10-30,Sunday,16:15,NE,PIT,17.0,25.0,8.0,Heinz Field,Home,outdoors,grass,2011103008
3292,2011_08_CIN_SEA,2011,REG,8,2011-10-30,Sunday,16:15,CIN,SEA,34.0,12.0,-22.0,CenturyLink Field,Home,outdoors,grass,2011103010
3293,2011_08_CLE_SF,2011,REG,8,2011-10-30,Sunday,16:15,CLE,SF,10.0,20.0,10.0,Candlestick Park,Home,outdoors,grass,2011103009
3294,2011_08_DAL_PHI,2011,REG,8,2011-10-30,Sunday,20:20,DAL,PHI,7.0,34.0,27.0,Lincoln Financial Field,Home,outdoors,grass,2011103011
3295,2011_08_SD_KC,2011,REG,8,2011-10-31,Monday,20:30,LAC,KC,20.0,23.0,3.0,Arrowhead Stadium,Home,outdoors,astroturf,2011103100
3296,2011_09_NYJ_BUF,2011,REG,9,2011-11-06,Sunday,13:00,NYJ,BUF,27.0,11.0,-16.0,Ralph Wilson Stadium,Home,outdoors,astroturf,2011110600
3297,2011_09_SEA_DAL,2011,REG,9,2011-11-06,Sunday,13:00,SEA,DAL,13.0,23.0,10.0,Cowboys Stadium,Home,closed,fieldturf,2011110603
3298,2011_09_CLE_HOU,2011,REG,9,2011-11-06,Sunday,13:00,CLE,HOU,12.0,30.0,18.0,Reliant Stadium,Home,closed,grass,2011110601
3299,2011_09_ATL_IND,2011,REG,9,2011-11-06,Sunday,13:00,ATL,IND,31.0,7.0,-24.0,Lucas Oil Stadium,Home,closed,fieldturf,2011110606
3300,2011_09_MIA_KC,2011,REG,9,2011-11-06,Sunday,13:00,MIA,KC,31.0,3.0,-28.0,Arrowhead Stadium,Home,outdoors,astroturf,2011110602
3301,2011_09_TB_NO,2011,REG,9,2011-11-06,Sunday,13:00,TB,NO,16.0,27.0,11.0,Mercedes-Benz Superdome,Home,closed,astroturf,2011110605
3302,2011_09_SF_WAS,2011,REG,9,2011-11-06,Sunday,13:00,SF,WAS,19.0,11.0,-8.0,FedExField,Home,outdoors,grass,2011110604
3303,2011_09_DEN_OAK,2011,REG,9,2011-11-06,Sunday,16:05,DEN,LV,38.0,24.0,-14.0,O.co Coliseum,Home,outdoors,grass,2011110607
3304,2011_09_CIN_TEN,2011,REG,9,2011-11-06,Sunday,16:05,CIN,TEN,24.0,17.0,-7.0,LP Field,Home,outdoors,grass,2011110608
3305,2011_09_STL_ARI,2011,REG,9,2011-11-06,Sunday,16:15,LA,ARI,13.0,19.0,6.0,University of Phoenix Stadium,Home,closed,grass,2011110611
3306,2011_09_NYG_NE,2011,REG,9,2011-11-06,Sunday,16:15,NYG,NE,24.0,20.0,-4.0,Gillette Stadium,Home,outdoors,grass,2011110609
3307,2011_09_GB_SD,2011,REG,9,2011-11-06,Sunday,16:15,GB,LAC,45.0,38.0,-7.0,Qualcomm Stadium,Home,,,2011110610
3308,2011_09_BAL_PIT,2011,REG,9,2011-11-06,Sunday,20:20,BAL,PIT,23.0,20.0,-3.0,Heinz Field,Home,outdoors,grass,2011110612
3309,2011_09_CHI_PHI,2011,REG,9,2011-11-07,Monday,20:30,CHI,PHI,30.0,24.0,-6.0,Lincoln Financial Field,Home,outdoors,grass,2011110700
3310,2011_10_OAK_SD,2011,REG,10,2011-11-10,Thursday,20:20,LV,LAC,24.0,17.0,-7.0,Qualcomm Stadium,Home,,,2011111000
3311,2011_10_NO_ATL,2011,REG,10,2011-11-13,Sunday,13:00,NO,ATL,26.0,23.0,-3.0,Georgia Dome,Home,outdoors,fieldturf,2011111308
3312,2011_10_TEN_CAR,2011,REG,10,2011-11-13,Sunday,13:00,TEN,CAR,30.0,3.0,-27.0,Bank of America Stadium,Home,outdoors,grass,2011111301
3313,2011_10_PIT_CIN,2011,REG,10,2011-11-13,Sunday,13:00,PIT,CIN,24.0,17.0,-7.0,Paul Brown Stadium,Home,outdoors,grass,2011111303
3314,2011_10_STL_CLE,2011,REG,10,2011-11-13,Sunday,13:00,LA,CLE,13.0,12.0,-1.0,Cleveland Browns Stadium,Home,outdoors,grass,2011111310
3315,2011_10_BUF_DAL,2011,REG,10,2011-11-13,Sunday,13:00,BUF,DAL,7.0,44.0,37.0,Cowboys Stadium,Home,closed,fieldturf,2011111300
3316,2011_10_JAX_IND,2011,REG,10,2011-11-13,Sunday,13:00,JAX,IND,17.0,3.0,-14.0,Lucas Oil Stadium,Home,closed,fieldturf,2011111304
3317,2011_10_DEN_KC,2011,REG,10,2011-11-13,Sunday,13:00,DEN,KC,17.0,10.0,-7.0,Arrowhead Stadium,Home,outdoors,astroturf,2011111305
3318,2011_10_WAS_MIA,2011,REG,10,2011-11-13,Sunday,13:00,WAS,MIA,9.0,20.0,11.0,Sun Life Stadium,Home,outdoors,grass,2011111309
3319,2011_10_ARI_PHI,2011,REG,10,2011-11-13,Sunday,13:00,ARI,PHI,21.0,17.0,-4.0,Lincoln Financial Field,Home,outdoors,grass,2011111306
3320,2011_10_HOU_TB,2011,REG,10,2011-11-13,Sunday,13:00,HOU,TB,37.0,9.0,-28.0,Raymond James Stadium,Home,outdoors,grass,2011111302
3321,2011_10_BAL_SEA,2011,REG,10,2011-11-13,Sunday,16:05,BAL,SEA,17.0,22.0,5.0,CenturyLink Field,Home,outdoors,grass,2011111311
3322,2011_10_DET_CHI,2011,REG,10,2011-11-13,Sunday,16:15,DET,CHI,13.0,37.0,24.0,Soldier Field,Home,outdoors,grass,2011111307
3323,2011_10_NYG_SF,2011,REG,10,2011-11-13,Sunday,16:15,NYG,SF,20.0,27.0,7.0,Candlestick Park,Home,outdoors,grass,2011111312
3324,2011_10_NE_NYJ,2011,REG,10,2011-11-13,Sunday,20:20,NE,NYJ,37.0,16.0,-21.0,MetLife Stadium,Home,outdoors,fieldturf,2011111313
3325,2011_10_MIN_GB,2011,REG,10,2011-11-14,Monday,20:30,MIN,GB,7.0,45.0,38.0,Lambeau Field,Home,outdoors,grass,2011111400
3326,2011_11_NYJ_DEN,2011,REG,11,2011-11-17,Thursday,20:20,NYJ,DEN,13.0,17.0,4.0,Sports Authority Field at Mile High,Home,outdoors,grass,2011111700
3327,2011_11_CIN_BAL,2011,REG,11,2011-11-20,Sunday,13:00,CIN,BAL,24.0,31.0,7.0,M&T Bank Stadium,Home,outdoors,grass,2011112004
3328,2011_11_JAX_CLE,2011,REG,11,2011-11-20,Sunday,13:00,JAX,CLE,10.0,14.0,4.0,Cleveland Browns Stadium,Home,outdoors,grass,2011112003
3329,2011_11_CAR_DET,2011,REG,11,2011-11-20,Sunday,13:00,CAR,DET,35.0,49.0,14.0,Ford Field,Home,closed,fieldturf,2011112006
3330,2011_11_TB_GB,2011,REG,11,2011-11-20,Sunday,13:00,TB,GB,26.0,35.0,9.0,Lambeau Field,Home,outdoors,grass,2011112007
3331,2011_11_BUF_MIA,2011,REG,11,2011-11-20,Sunday,13:00,BUF,MIA,8.0,35.0,27.0,Sun Life Stadium,Home,outdoors,grass,2011112002
3332,2011_11_OAK_MIN,2011,REG,11,2011-11-20,Sunday,13:00,LV,MIN,27.0,21.0,-6.0,Mall of America Field,Home,closed,sportturf,2011112000
3333,2011_11_DAL_WAS,2011,REG,11,2011-11-20,Sunday,13:00,DAL,WAS,27.0,24.0,-3.0,FedExField,Home,outdoors,grass,2011112005
3334,2011_11_ARI_SF,2011,REG,11,2011-11-20,Sunday,16:05,ARI,SF,7.0,23.0,16.0,Candlestick Park,Home,outdoors,grass,2011112008
3335,2011_11_SEA_STL,2011,REG,11,2011-11-20,Sunday,16:05,SEA,LA,24.0,7.0,-17.0,Edward Jones Dome,Home,,,2011112009
3336,2011_11_TEN_ATL,2011,REG,11,2011-11-20,Sunday,16:15,TEN,ATL,17.0,23.0,6.0,Georgia Dome,Home,outdoors,fieldturf,2011112001
3337,2011_11_SD_CHI,2011,REG,11,2011-11-20,Sunday,16:15,LAC,CHI,20.0,31.0,11.0,Soldier Field,Home,outdoors,grass,2011112010
3338,2011_11_PHI_NYG,2011,REG,11,2011-11-20,Sunday,20:20,PHI,NYG,17.0,10.0,-7.0,MetLife Stadium,Home,outdoors,fieldturf,2011112011
3339,2011_11_KC_NE,2011,REG,11,2011-11-21,Monday,20:30,KC,NE,3.0,34.0,31.0,Gillette Stadium,Home,outdoors,grass,2011112100
3340,2011_12_GB_DET,2011,REG,12,2011-11-24,Thursday,12:30,GB,DET,27.0,15.0,-12.0,Ford Field,Home,closed,fieldturf,2011112400
3341,2011_12_MIA_DAL,2011,REG,12,2011-11-24,Thursday,16:15,MIA,DAL,19.0,20.0,1.0,Cowboys Stadium,Home,closed,fieldturf,2011112401
3342,2011_12_SF_BAL,2011,REG,12,2011-11-24,Thursday,20:20,SF,BAL,6.0,16.0,10.0,M&T Bank Stadium,Home,outdoors,grass,2011112402
3343,2011_12_MIN_ATL,2011,REG,12,2011-11-27,Sunday,13:00,MIN,ATL,14.0,24.0,10.0,Georgia Dome,Home,outdoors,fieldturf,2011112703
3344,2011_12_CLE_CIN,2011,REG,12,2011-11-27,Sunday,13:00,CLE,CIN,20.0,23.0,3.0,Paul Brown Stadium,Home,outdoors,grass,2011112701
3345,2011_12_CAR_IND,2011,REG,12,2011-11-27,Sunday,13:00,CAR,IND,27.0,19.0,-8.0,Lucas Oil Stadium,Home,closed,fieldturf,2011112705
3346,2011_12_HOU_JAX,2011,REG,12,2011-11-27,Sunday,13:00,HOU,JAX,20.0,13.0,-7.0,EverBank Field,Home,outdoors,grass,2011112702
3347,2011_12_BUF_NYJ,2011,REG,12,2011-11-27,Sunday,13:00,BUF,NYJ,24.0,28.0,4.0,MetLife Stadium,Home,outdoors,fieldturf,2011112700
3348,2011_12_ARI_STL,2011,REG,12,2011-11-27,Sunday,13:00,ARI,LA,23.0,20.0,-3.0,Edward Jones Dome,Home,,,2011112704
3349,2011_12_TB_TEN,2011,REG,12,2011-11-27,Sunday,13:00,TB,TEN,17.0,23.0,6.0,LP Field,Home,outdoors,grass,2011112706
3350,2011_12_CHI_OAK,2011,REG,12,2011-11-27,Sunday,16:05,CHI,LV,20.0,25.0,5.0,O.co Coliseum,Home,outdoors,grass,2011112708
3351,2011_12_WAS_SEA,2011,REG,12,2011-11-27,Sunday,16:05,WAS,SEA,23.0,17.0,-6.0,CenturyLink Field,Home,outdoors,grass,2011112707
3352,2011_12_NE_PHI,2011,REG,12,2011-11-27,Sunday,16:15,NE,PHI,38.0,20.0,-18.0,Lincoln Financial Field,Home,outdoors,grass,2011112709
3353,2011_12_DEN_SD,2011,REG,12,2011-11-27,Sunday,16:15,DEN,LAC,16.0,13.0,-3.0,Qualcomm Stadium,Home,,,2011112710
3354,2011_12_PIT_KC,2011,REG,12,2011-11-27,Sunday,20:20,PIT,KC,13.0,9.0,-4.0,Arrowhead Stadium,Home,outdoors,astroturf,2011112711
3355,2011_12_NYG_NO,2011,REG,12,2011-11-28,Monday,20:30,NYG,NO,24.0,49.0,25.0,Mercedes-Benz Superdome,Home,closed,astroturf,2011112800
3356,2011_13_PHI_SEA,2011,REG,13,2011-12-01,Thursday,20:20,PHI,SEA,14.0,31.0,17.0,CenturyLink Field,Home,outdoors,grass,2011120100
3357,2011_13_TEN_BUF,2011,REG,13,2011-12-04,Sunday,13:00,TEN,BUF,23.0,17.0,-6.0,Ralph Wilson Stadium,Home,outdoors,astroturf,2011120402
3358,2011_13_KC_CHI,2011,REG,13,2011-12-04,Sunday,13:00,KC,CHI,10.0,3.0,-7.0,Soldier Field,Home,outdoors,grass,2011120401
3359,2011_13_ATL_HOU,2011,REG,13,2011-12-04,Sunday,13:00,ATL,HOU,10.0,17.0,7.0,Reliant Stadium,Home,closed,grass,2011120408
3360,2011_13_OAK_MIA,2011,REG,13,2011-12-04,Sunday,13:00,LV,MIA,14.0,34.0,20.0,Sun Life Stadium,Home,outdoors,grass,2011120403
3361,2011_13_DEN_MIN,2011,REG,13,2011-12-04,Sunday,13:00,DEN,MIN,35.0,32.0,-3.0,Mall of America Field,Home,closed,sportturf,2011120409
3362,2011_13_IND_NE,2011,REG,13,2011-12-04,Sunday,13:00,IND,NE,24.0,31.0,7.0,Gillette Stadium,Home,outdoors,grass,2011120413
3363,2011_13_CIN_PIT,2011,REG,13,2011-12-04,Sunday,13:00,CIN,PIT,7.0,35.0,28.0,Heinz Field,Home,outdoors,grass,2011120405
3364,2011_13_CAR_TB,2011,REG,13,2011-12-04,Sunday,13:00,CAR,TB,38.0,19.0,-19.0,Raymond James Stadium,Home,outdoors,grass,2011120407
3365,2011_13_NYJ_WAS,2011,REG,13,2011-12-04,Sunday,13:00,NYJ,WAS,34.0,19.0,-15.0,FedExField,Home,outdoors,grass,2011120400
3366,2011_13_BAL_CLE,2011,REG,13,2011-12-04,Sunday,16:05,BAL,CLE,24.0,10.0,-14.0,Cleveland Browns Stadium,Home,outdoors,grass,2011120404
3367,2011_13_DAL_ARI,2011,REG,13,2011-12-04,Sunday,16:15,DAL,ARI,13.0,19.0,6.0,University of Phoenix Stadium,Home,closed,grass,2011120411
3368,2011_13_GB_NYG,2011,REG,13,2011-12-04,Sunday,16:15,GB,NYG,38.0,35.0,-3.0,MetLife Stadium,Home,outdoors,fieldturf,2011120410
3369,2011_13_STL_SF,2011,REG,13,2011-12-04,Sunday,16:15,LA,SF,0.0,26.0,26.0,Candlestick Park,Home,outdoors,grass,2011120412
3370,2011_13_DET_NO,2011,REG,13,2011-12-04,Sunday,20:20,DET,NO,17.0,31.0,14.0,Mercedes-Benz Superdome,Home,closed,astroturf,2011120406
3371,2011_13_SD_JAX,2011,REG,13,2011-12-05,Monday,20:30,LAC,JAX,38.0,14.0,-24.0,EverBank Field,Home,outdoors,grass,2011120500
3372,2011_14_CLE_PIT,2011,REG,14,2011-12-08,Thursday,20:20,CLE,PIT,3.0,14.0,11.0,Heinz Field,Home,outdoors,grass,2011120800
3373,2011_14_IND_BAL,2011,REG,14,2011-12-11,Sunday,13:00,IND,BAL,10.0,24.0,14.0,M&T Bank Stadium,Home,outdoors,grass,2011121104
3374,2011_14_ATL_CAR,2011,REG,14,2011-12-11,Sunday,13:00,ATL,CAR,31.0,23.0,-8.0,Bank of America Stadium,Home,outdoors,grass,2011121106
3375,2011_14_HOU_CIN,2011,REG,14,2011-12-11,Sunday,13:00,HOU,CIN,20.0,19.0,-1.0,Paul Brown Stadium,Home,outdoors,grass,2011121103
3376,2011_14_MIN_DET,2011,REG,14,2011-12-11,Sunday,13:00,MIN,DET,28.0,34.0,6.0,Ford Field,Home,closed,fieldturf,2011121105
3377,2011_14_TB_JAX,2011,REG,14,2011-12-11,Sunday,13:00,TB,JAX,14.0,41.0,27.0,EverBank Field,Home,outdoors,grass,2011121108
3378,2011_14_PHI_MIA,2011,REG,14,2011-12-11,Sunday,13:00,PHI,MIA,26.0,10.0,-16.0,Sun Life Stadium,Home,outdoors,grass,2011121107
3379,2011_14_KC_NYJ,2011,REG,14,2011-12-11,Sunday,13:00,KC,NYJ,10.0,37.0,27.0,MetLife Stadium,Home,outdoors,fieldturf,2011121102
3380,2011_14_NO_TEN,2011,REG,14,2011-12-11,Sunday,13:00,NO,TEN,22.0,17.0,-5.0,LP Field,Home,outdoors,grass,2011121109
3381,2011_14_NE_WAS,2011,REG,14,2011-12-11,Sunday,13:00,NE,WAS,34.0,27.0,-7.0,FedExField,Home,outdoors,grass,2011121100
3382,2011_14_SF_ARI,2011,REG,14,2011-12-11,Sunday,16:05,SF,ARI,19.0,21.0,2.0,University of Phoenix Stadium,Home,closed,grass,2011121110
3383,2011_14_CHI_DEN,2011,REG,14,2011-12-11,Sunday,16:05,CHI,DEN,10.0,13.0,3.0,Sports Authority Field at Mile High,Home,outdoors,grass,2011121111
3384,2011_14_OAK_GB,2011,REG,14,2011-12-11,Sunday,16:15,LV,GB,16.0,46.0,30.0,Lambeau Field,Home,outdoors,grass,2011121101
3385,2011_14_BUF_SD,2011,REG,14,2011-12-11,Sunday,16:15,BUF,LAC,10.0,37.0,27.0,Qualcomm Stadium,Home,,,2011121112
3386,2011_14_NYG_DAL,2011,REG,14,2011-12-11,Sunday,20:20,NYG,DAL,37.0,34.0,-3.0,Cowboys Stadium,Home,closed,fieldturf,2011121113
3387,2011_14_STL_SEA,2011,REG,14,2011-12-12,Monday,20:30,LA,SEA,13.0,30.0,17.0,CenturyLink Field,Home,outdoors,grass,2011121200
3388,2011_15_JAX_ATL,2011,REG,15,2011-12-15,Thursday,20:20,JAX,ATL,14.0,41.0,27.0,Georgia Dome,Home,outdoors,fieldturf,2011121500
3389,2011_15_DAL_TB,2011,REG,15,2011-12-17,Saturday,20:20,DAL,TB,31.0,15.0,-16.0,Raymond James Stadium,Home,outdoors,grass,2011121700
3390,2011_15_MIA_BUF,2011,REG,15,2011-12-18,Sunday,13:00,MIA,BUF,30.0,23.0,-7.0,Ralph Wilson Stadium,Home,outdoors,astroturf,2011121801
3391,2011_15_SEA_CHI,2011,REG,15,2011-12-18,Sunday,13:00,SEA,CHI,38.0,14.0,-24.0,Soldier Field,Home,outdoors,grass,2011121804
3392,2011_15_CAR_HOU,2011,REG,15,2011-12-18,Sunday,13:00,CAR,HOU,28.0,13.0,-15.0,Reliant Stadium,Home,closed,grass,2011121806
3393,2011_15_TEN_IND,2011,REG,15,2011-12-18,Sunday,13:00,TEN,IND,13.0,27.0,14.0,Lucas Oil Stadium,Home,closed,fieldturf,2011121802
3394,2011_15_GB_KC,2011,REG,15,2011-12-18,Sunday,13:00,GB,KC,14.0,19.0,5.0,Arrowhead Stadium,Home,outdoors,astroturf,2011121807
3395,2011_15_NO_MIN,2011,REG,15,2011-12-18,Sunday,13:00,NO,MIN,42.0,20.0,-22.0,Mall of America Field,Home,closed,sportturf,2011121805
3396,2011_15_WAS_NYG,2011,REG,15,2011-12-18,Sunday,13:00,WAS,NYG,23.0,10.0,-13.0,MetLife Stadium,Home,outdoors,fieldturf,2011121803
3397,2011_15_CIN_STL,2011,REG,15,2011-12-18,Sunday,13:00,CIN,LA,20.0,13.0,-7.0,Edward Jones Dome,Home,,,2011121800
3398,2011_15_DET_OAK,2011,REG,15,2011-12-18,Sunday,16:05,DET,LV,28.0,27.0,-1.0,O.co Coliseum,Home,outdoors,grass,2011121808
3399,2011_15_CLE_ARI,2011,REG,15,2011-12-18,Sunday,16:15,CLE,ARI,17.0,20.0,3.0,University of Phoenix Stadium,Home,closed,grass,2011121810
3400,2011_15_NE_DEN,2011,REG,15,2011-12-18,Sunday,16:15,NE,DEN,41.0,23.0,-18.0,Sports Authority Field at Mile High,Home,outdoors,grass,2011121811
3401,2011_15_NYJ_PHI,2011,REG,15,2011-12-18,Sunday,16:15,NYJ,PHI,19.0,45.0,26.0,Lincoln Financial Field,Home,outdoors,grass,2011121809
